9.031851336419342499e-03,7.040266917142905126e-04,5.313122040631811371e-01,-2.642307196008971890e-02,1.986991963839232767e-01,6.286087778099915327e-03,9.796840999654026216e-01,-6.516796910683565758e-02,8.973655983346944254e-01,-6.694224134642606794e-01,1.724496848771624180e-01,-6.294439371720859933e-02,8.539590872979929692e-01,-6.000078399477573043e-01,1.464612107591024004e-01
1.067412991828194102e-02,7.600313898705069598e-04,5.281702714765036388e-01,-2.881613164183847997e-02,2.281337317989499680e-01,8.721303078137820561e-03,9.731642049753495005e-01,-7.213403540596217967e-02,9.472736853965297854e-01,-6.222588145196153997e-01,1.357591503486838824e-01,-6.942535435028038271e-02,8.999403579762639271e-01,-5.500785862354262701e-01,1.108987463900162757e-01
1.212361776497388605e-02,8.084566096038352245e-04,5.249347505252081048e-01,-3.118266440555412036e-02,2.573582569017238142e-01,1.114848991360694631e-02,9.657484559748066300e-01,-7.910010170508870175e-02,9.971817724583650344e-01,-5.750952155749701200e-01,9.906861582020536072e-02,-7.590631498335217997e-02,9.459216286545348851e-01,-5.001493325230951248e-01,7.533628202093015092e-02
1.337505528926738116e-02,8.480825786804084988e-04,5.216174790935567129e-01,-3.352049172077231631e-02,2.863458688243793460e-01,1.356541391845720104e-02,9.574436795902043773e-01,-8.606616800421520996e-02,1.047089859520200283e+00,-5.279316166303248403e-01,6.237808129172682514e-02,-8.238727561642396335e-02,9.919028993328058430e-01,-4.502200788107640905e-01,3.977381765184404006e-02
1.442391200326807385e-02,8.777219182889550025e-04,5.182305960207403972e-01,-3.582746148205653847e-02,3.150698827913537281e-01,1.596985017416843733e-02,9.482575208491673679e-01,-9.303223430334173205e-02,1.096997946582035643e+00,-4.807680176856795051e-01,2.568754676324830344e-02,-8.886823624949576061e-02,1.037884170011076801e+00,-4.002908250984330563e-01,4.211353282757901439e-03
1.526640319688169802e-02,8.962240142384278636e-04,5.147864964131484422e-01,-3.810144999013571204e-02,3.435038566842685270e-01,1.835958525791680368e-02,9.381984361428236108e-01,-9.999830060246825414e-02,1.146906033643871003e+00,-4.336044187410342254e-01,-1.100298776523023041e-02,-9.534919688256754400e-02,1.083865440689347759e+00,-3.503615713861019665e-01,-3.135111108632820248e-02
1.654466208448669706e-02,1.264305981073335925e-03,5.105063529861144644e-01,-4.050009293274942079e-02,3.654713143222134697e-01,2.127450976813531625e-02,9.296977229799789910e-01,-1.076221524206967539e-01,1.177322809639842260e+00,-3.849708483325978703e-01,-4.270144626522828779e-02,-1.018858197004468280e-01,1.113044051500766463e+00,-3.042942777244637131e-01,-5.927773375387852817e-02
1.761743407913334697e-02,1.622120461271467536e-03,5.061692817485977658e-01,-4.287568801799196416e-02,3.872307889626938060e-01,2.417732734646131296e-02,9.206679359566593002e-01,-1.152460042389252398e-01,1.207739585635813517e+00,-3.363372779241615151e-01,-7.439990476522634344e-02,-1.084224425183261120e-01,1.142222662312184944e+00,-2.582269840628255153e-01,-8.720435642142884691e-02
1.848232623010546277e-02,1.968271825205320479e-03,5.017850829991721273e-01,-4.522688333842977276e-02,4.087698976892353286e-01,2.706638605284540644e-02,9.111142137584411493e-01,-1.228698560571537396e-01,1.238156361631784996e+00,-2.877037075157251600e-01,-1.060983632652243991e-01,-1.149590653362053960e-01,1.171401273123603648e+00,-2.121596904011873175e-01,-1.151309790889791518e-01
1.913741872173389466e-02,2.301390988529342096e-03,4.973636642987468437e-01,-4.755234087208627669e-02,4.300763829915489889e-01,2.994004177715895235e-02,9.010419932327644599e-01,-1.304937078753822255e-01,1.268573137627756253e+00,-2.390701371072887771e-01,-1.377968217652224547e-01,-1.214956881540846800e-01,1.200579883935022130e+00,-1.660923967395490641e-01,-1.430576017565294844e-01
1.958126924290181509e-02,2.620138528219346022e-03,4.929150179209333960e-01,-4.985073724388560529e-02,4.511381197410543331e-01,3.279665917482686710e-02,8.904570062949235254e-01,-1.381175596936107253e-01,1.298989913623727510e+00,-1.904365666988524219e-01,-1.694952802652205104e-01,-1.280323109719639640e-01,1.229758494746440833e+00,-1.200251030779108524e-01,-1.709842244240798170e-01
2.023565298381888380e-02,3.150942220682516857e-03,4.886812556988004985e-01,-4.941364410172720267e-02,4.662308348907233113e-01,3.335471063656490764e-02,8.826520059751962188e-01,-1.378374348478278999e-01,1.312869564337562522e+00,-1.429438453833678513e-01,-1.968712667145119388e-01,-1.263990860507059055e-01,1.245154784250209978e+00,-7.599679435243286707e-02,-1.964089729319725697e-01
2.074591231469414057e-02,3.679453154648812049e-03,4.844274309725333794e-01,-4.896226001226061664e-02,4.811887111630741565e-01,3.390311556401364584e-02,8.745917333812185390e-01,-1.375573100020450745e-01,1.326749215051397535e+00,-9.545112406788330839e-02,-2.242472531638033395e-01,-1.247658611294478470e-01,1.260551073753979345e+00,-3.196848562695486784e-02,-2.218337214398653223e-01
2.111144755749362265e-02,4.205719585765392912e-03,4.801584567604280651e-01,-4.849671552052772783e-02,4.960074225824470107e-01,3.444171535268104878e-02,8.662785196288799172e-01,-1.372771851562622492e-01,1.340628865765232325e+00,-4.795840275239876549e-02,-2.516232396130947402e-01,-1.231326362081897885e-01,1.275947363257748490e+00,1.205982309852311751e-02,-2.472584699477580750e-01
2.133182644501213643e-02,4.729792366027321324e-03,4.758792636050781510e-01,-4.801714526690815943e-02,5.106826834211259936e-01,3.497035423382470476e-02,8.577147689873222403e-01,-1.369970603104794238e-01,1.354508516479067337e+00,-4.656814369141948351e-04,-2.789992260623861964e-01,-1.214994112869317300e-01,1.291343652761517857e+00,5.608813182400111674e-02,-2.726832184556507999e-01
2.140678462090197381e-02,5.251724884954078049e-03,4.715947938699273645e-01,-4.752368794817988379e-02,5.252102494388168896e-01,3.548887931950177321e-02,8.489029581835992877e-01,-1.367169354646965984e-01,1.368388167192902349e+00,4.702703987857033419e-02,-3.063752125116775971e-01,-1.198661863656736715e-01,1.306739942265287002e+00,1.001164405494790882e-01,-2.981079669635435803e-01
2.141013198209771456e-02,5.767883357064547759e-03,4.677638234830046038e-01,-4.671510730256722005e-02,5.345911024667695521e-01,3.495804268103082368e-02,8.430942931635729831e-01,-1.351859691418242637e-01,1.369954949534528899e+00,9.324605803440744189e-02,-3.321729522690338166e-01,-1.162371902831676601e-01,1.313058864990261698e+00,1.376435005776689979e-01,-3.199556881818345633e-01
2.133021387027996332e-02,6.282584437754979746e-03,4.639334891932099247e-01,-4.590079580721413005e-02,5.439063736849457653e-01,3.442291750933384326e-02,8.371822002164773791e-01,-1.336550028189519290e-01,1.371521731876155448e+00,1.394650761902445635e-01,-3.579706920263900916e-01,-1.126081942006616349e-01,1.319377787715236172e+00,1.751705606058588938e-01,-3.418034094001255463e-01
2.116706148032376084e-02,6.796014406921193317e-03,4.601056261022607452e-01,-4.508085335907241475e-02,5.531549203277025262e-01,3.388356945173842671e-02,8.311674046176739106e-01,-1.321240364960795943e-01,1.373088514217781997e+00,1.856840943460816851e-01,-3.837684317837463110e-01,-1.089791981181556235e-01,1.325696710440210868e+00,2.126976206340487896e-01,-3.636511306184165293e-01
2.092074684943885654e-02,7.308360168182355919e-03,4.562820680992787925e-01,-4.425538054587989378e-02,5.623356078149394088e-01,3.334006467362131410e-02,8.250506442417343544e-01,-1.305930701732072596e-01,1.374655296559408546e+00,2.319031125019188067e-01,-4.095661715411025305e-01,-1.053502020356495983e-01,1.332015633165185342e+00,2.502246806622387409e-01,-3.854988518367075123e-01
2.059138282182165769e-02,7.819809157168997049e-03,4.524646469609167054e-01,-4.342447863382067896e-02,5.714473098912854487e-01,3.279246985029158484e-02,8.188326694719206822e-01,-1.290621038503349249e-01,1.376222078901035095e+00,2.781221306577558727e-01,-4.353639112984587500e-01,-1.017212059531435869e-01,1.338334555890160038e+00,2.877517406904286368e-01,-4.073465730549984953e-01
1.990621111200705645e-02,8.252070603459752893e-03,4.493323968016111891e-01,-4.214216474833138576e-02,5.756824143095976565e-01,3.108701877361755642e-02,8.159947261280344755e-01,-1.255031826061036859e-01,1.368171882439431775e+00,3.206954352127643348e-01,-4.598161621279212019e-01,-9.597829349184608394e-02,1.335576849984265735e+00,3.217940385218976962e-01,-4.284858466972983893e-01
1.919131443392458475e-02,8.686272136269400368e-03,4.462070659296999420e-01,-4.085856371790138469e-02,5.798999357036048741e-01,2.938061820848761330e-02,8.131318599191351693e-01,-1.219442613618724469e-01,1.360121685977828676e+00,3.632687397677728525e-01,-4.842684129573835983e-01,-9.023538103054856707e-02,1.332819144078371654e+00,3.558363363533667556e-01,-4.496251203395982277e-01
1.844677320604389686e-02,9.122548203244509185e-03,4.430889538656906934e-01,-3.957371474745957629e-02,5.840997452578713389e-01,2.767332027336473835e-02,8.102441582855282043e-01,-1.183853401176412218e-01,1.352071489516225355e+00,4.058420443227813146e-01,-5.087206637868459946e-01,-8.449246856925107796e-02,1.330061438172477351e+00,3.898786341848357595e-01,-4.707643939818981216e-01
1.767267146853184617e-02,9.561032998584234957e-03,4.399783592481640304e-01,-3.828765708005057306e-02,5.882817146979322231e-01,2.596517711412025392e-02,8.073317094260655802e-01,-1.148264188734099828e-01,1.344021293054622257e+00,4.484153488777898322e-01,-5.331729146163084465e-01,-7.874955610795356109e-02,1.327303732266583269e+00,4.239209320163048744e-01,-4.919036676241980155e-01
1.686909687298543403e-02,1.000186044664568875e-02,4.368755797972882493e-01,-3.700042999563613738e-02,5.924457162942123878e-01,2.425624090244107162e-02,8.043946022954520103e-01,-1.112674976291787438e-01,1.335971096593018936e+00,4.909886534327982943e-01,-5.576251654457708984e-01,-7.300664364665605810e-02,1.324546026360688966e+00,4.579632298477738783e-01,-5.130429412664978539e-01
1.561844831275421147e-02,1.033126750489082521e-02,4.343269497650558142e-01,-3.587756832787781375e-02,5.930647191719584654e-01,2.239331728063726976e-02,8.040432689262021482e-01,-1.077714142275440490e-01,1.323542416697674140e+00,5.274393200941878135e-01,-5.803246404822138826e-01,-6.764938276510629178e-02,1.316046458126842067e+00,4.885740092253613165e-01,-5.337435242386271428e-01
1.436585858543646191e-02,1.066496274900067404e-02,4.317798313281739353e-01,-3.475451873691665083e-02,5.936806156345624252e-01,2.053027636482214827e-02,8.036877240567484870e-01,-1.042753308259093542e-01,1.311113736802329344e+00,5.638899867555773326e-01,-6.030241155186568669e-01,-6.229212188355651159e-02,1.307546889892995168e+00,5.191847886029488102e-01,-5.544441072107564317e-01
1.311134840040080116e-02,1.100295528101557195e-02,4.292342250906794332e-01,-3.363128710517682141e-02,5.942934024560182493e-01,1.866712791342226355e-02,8.033279695494002226e-01,-1.007792474242746733e-01,1.298685056906984547e+00,6.003406534169669628e-01,-6.257235905550998512e-01,-5.693486100200673833e-02,1.299047321659148269e+00,5.497955679805363038e-01,-5.751446901828857206e-01
1.185493850725249584e-02,1.134525411294080334e-02,4.266901316249260834e-01,-3.250787931603604797e-02,5.949030764266086679e-01,1.680388168542744365e-02,8.029640072885164681e-01,-9.728316402263997853e-02,1.286256377011639751e+00,6.367913200783564820e-01,-6.484230655915428354e-01,-5.157760012045696507e-02,1.290547753425301369e+00,5.804063473581236865e-01,-5.958452731550150094e-01
1.059664969539869661e-02,1.169186816655791092e-02,4.241475514715728479e-01,-3.138430125379475244e-02,5.955096343529207026e-01,1.494054744033967291e-02,8.025958391804961511e-01,-9.378708062100528375e-02,1.273827697116294955e+00,6.732419867397460012e-01,-6.711225406279858197e-01,-4.622033923890719181e-02,1.282048185191454470e+00,6.110171267357111802e-01,-6.165458561271442983e-01
9.059570733033709550e-03,1.177859277213141528e-02,4.217217055871158027e-01,-3.037717769547873189e-02,5.947617189866064580e-01,1.349402105297787050e-02,8.032145641727221896e-01,-9.115072128570850252e-02,1.262383669390358065e+00,7.032695650951454880e-01,-6.916748977176672142e-01,-4.168195222920803578e-02,1.272404164670101201e+00,6.391325502823264060e-01,-6.369000752952715949e-01
7.527654184204175293e-03,1.187056808278841996e-02,4.192927894958220492e-01,-2.936993114196108368e-02,5.940113954690712239e-01,1.204744002920919189e-02,8.038300370018189867e-01,-8.851436195041172128e-02,1.250939641664420954e+00,7.332971434505450858e-01,-7.122272548073487197e-01,-3.714356521950888668e-02,1.262760144148747932e+00,6.672479738289416318e-01,-6.572542944633988915e-01
6.000924482534697457e-03,1.196777588549512855e-02,4.168608133014428674e-01,-2.836256567151706695e-02,5.932586668383261763e-01,1.060081022614539972e-02,8.044422551757771656e-01,-8.587800261511492617e-02,1.239495613938484064e+00,7.633247218059445727e-01,-7.327796118970301142e-01,-3.260517820980973758e-02,1.253116123627394662e+00,6.953633973755568576e-01,-6.776085136315261881e-01
4.479405977645111239e-03,1.207019788247374117e-02,4.144257871572900598e-01,-2.735508536290347237e-02,5.925035361421198132e-01,9.154137501095751389e-03,8.050512162157652529e-01,-8.324164327981814493e-02,1.228051586212546953e+00,7.933523001613441705e-01,-7.533319689867116198e-01,-2.806679120011058154e-02,1.243472103106041393e+00,7.234788209221720834e-01,-6.979627327996534847e-01
